timestamp,tag_id,value,quality,scenario_id
2026-01-01T08:00:00+01:00,Z2.TRAF.Density,24.909692586973787,GOOD,stau_case_07
2026-01-01T08:00:00+01:00,Z2.TRAF.Speed,93.75,GOOD,stau_case_07
2026-01-01T08:00:00+01:00,Z2.CO.S01.Value,9.996666911414907,GOOD,stau_case_07
2026-01-01T08:00:00+01:00,Z2.VIS.S01.Value,0.04696978881029966,GOOD,stau_case_07
2026-01-01T08:00:00+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:00+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:00+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:01+01:00,Z2.TRAF.Density,24.831600356006593,GOOD,stau_case_07
2026-01-01T08:00:01+01:00,Z2.TRAF.Speed,92.8125,GOOD,stau_case_07
2026-01-01T08:00:01+01:00,Z2.CO.S01.Value,9.993334932958772,GOOD,stau_case_07
2026-01-01T08:00:01+01:00,Z2.VIS.S01.Value,0.07059513464766408,GOOD,stau_case_07
2026-01-01T08:00:01+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:01+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:01+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:02+01:00,Z2.TRAF.Density,24.763191199214994,GOOD,stau_case_07
2026-01-01T08:00:02+01:00,Z2.TRAF.Speed,92.109375,GOOD,stau_case_07
2026-01-01T08:00:02+01:00,Z2.CO.S01.Value,9.990004064398779,GOOD,stau_case_07
2026-01-01T08:00:02+01:00,Z2.VIS.S01.Value,0.09129383756984932,GOOD,stau_case_07
2026-01-01T08:00:02+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:02+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:02+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:03+01:00,Z2.TRAF.Density,24.702565114070662,GOOD,stau_case_07
2026-01-01T08:00:03+01:00,Z2.TRAF.Speed,91.58203125,GOOD,stau_case_07
2026-01-01T08:00:03+01:00,Z2.CO.S01.Value,9.986674305469332,GOOD,stau_case_07
2026-01-01T08:00:03+01:00,Z2.VIS.S01.Value,0.10942961944820959,GOOD,stau_case_07
2026-01-01T08:00:03+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:03+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:03+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:04+01:00,Z2.TRAF.Density,24.64829154759302,GOOD,stau_case_07
2026-01-01T08:00:04+01:00,Z2.TRAF.Speed,91.1865234375,GOOD,stau_case_07
2026-01-01T08:00:04+01:00,Z2.CO.S01.Value,9.98334565588178,GOOD,stau_case_07
2026-01-01T08:00:04+01:00,Z2.VIS.S01.Value,0.12531977776919767,GOOD,stau_case_07
2026-01-01T08:00:04+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:04+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:04+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:05+01:00,Z2.TRAF.Density,24.599289371898582,GOOD,stau_case_07
2026-01-01T08:00:05+01:00,Z2.TRAF.Speed,90.889892578125,GOOD,stau_case_07
2026-01-01T08:00:05+01:00,Z2.CO.S01.Value,9.980018115331026,GOOD,stau_case_07
2026-01-01T08:00:05+01:00,Z2.VIS.S01.Value,0.13924154906984934,GOOD,stau_case_07
2026-01-01T08:00:05+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:05+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:05+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:06+01:00,Z2.TRAF.Density,24.554738022843793,GOOD,stau_case_07
2026-01-01T08:00:06+01:00,Z2.TRAF.Speed,90.66741943359375,GOOD,stau_case_07
2026-01-01T08:00:06+01:00,Z2.CO.S01.Value,9.976691683500082,GOOD,stau_case_07
2026-01-01T08:00:06+01:00,Z2.VIS.S01.Value,0.15143746326374385,GOOD,stau_case_07
2026-01-01T08:00:06+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:06+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:06+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:07+01:00,Z2.TRAF.Density,24.514011541639523,GOOD,stau_case_07
2026-01-01T08:00:07+01:00,Z2.TRAF.Speed,90.50056457519531,GOOD,stau_case_07
2026-01-01T08:00:07+01:00,Z2.CO.S01.Value,9.97336636006328,GOOD,stau_case_07
2026-01-01T08:00:07+01:00,Z2.VIS.S01.Value,0.16211989124097292,GOOD,stau_case_07
2026-01-01T08:00:07+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:07+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:07+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:08+01:00,Z2.TRAF.Density,24.4766295191236,GOOD,stau_case_07
2026-01-01T08:00:08+01:00,Z2.TRAF.Speed,90.37542343139648,GOOD,stau_case_07
2026-01-01T08:00:08+01:00,Z2.CO.S01.Value,9.970042144688517,GOOD,stau_case_07
2026-01-01T08:00:08+01:00,Z2.VIS.S01.Value,0.17147493530575117,GOOD,stau_case_07
2026-01-01T08:00:08+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:08+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:08+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:09+01:00,Z2.TRAF.Density,24.44222055461347,GOOD,stau_case_07
2026-01-01T08:00:09+01:00,Z2.TRAF.Speed,90.28156757354736,GOOD,stau_case_07
2026-01-01T08:00:09+01:00,Z2.CO.S01.Value,9.966719037038894,GOOD,stau_case_07
2026-01-01T08:00:09+01:00,Z2.VIS.S01.Value,0.17966577598544575,GOOD,stau_case_07
2026-01-01T08:00:09+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:09+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:09+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:10+01:00,Z2.TRAF.Density,24.410495003453534,GOOD,stau_case_07
2026-01-01T08:00:10+01:00,Z2.TRAF.Speed,90.21117568016052,GOOD,stau_case_07
2026-01-01T08:00:10+01:00,Z2.CO.S01.Value,9.963397036773888,GOOD,stau_case_07
2026-01-01T08:00:10+01:00,Z2.VIS.S01.Value,0.18683556357668885,GOOD,stau_case_07
2026-01-01T08:00:10+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:10+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:10+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:11+01:00,Z2.TRAF.Density,24.38122463209935,GOOD,stau_case_07
2026-01-01T08:00:11+01:00,Z2.TRAF.Speed,90.15838176012039,GOOD,stau_case_07
2026-01-01T08:00:11+01:00,Z2.CO.S01.Value,9.960076143550204,GOOD,stau_case_07
2026-01-01T08:00:11+01:00,Z2.VIS.S01.Value,0.19310992473482252,GOOD,stau_case_07
2026-01-01T08:00:11+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_07
2026-01-01T08:00:11+01:00,Z2.FAN.StageCmd,1.0,GOOD,stau_case_07
2026-01-01T08:00:11+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_07
2026-01-01T08:00:12+01:00,Z2.TRAF.Density,24.354227417581818,GOOD,stau_case_07
