timestamp,tag_id,value,quality,scenario_id
2026-01-01T08:00:00+01:00,Z2.TRAF.Density,24.9378063199449,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.TRAF.Speed,93.75,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.CO.S01.Value,9.99400024502447,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.VIS.S01.Value,0.04508293632495276,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:01+01:00,Z2.TRAF.Density,24.887061899172227,GOOD,stau_case_00
2026-01-01T08:00:01+01:00,Z2.TRAF.Speed,92.8125,GOOD,stau_case_00
2026-01-01T08:00:01+01:00,Z2.CO.S01.Value,9.988004089269761,GOOD,stau_case_00
2026-01-01T08:00:01+01:00,Z2.VIS.S01.Value,0.06467209881907626,GOOD,stau_case_00
2026-01-01T08:00:01+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:01+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:01+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:02+01:00,Z2.TRAF.Density,24.845269020017888,GOOD,stau_case_00
2026-01-01T08:00:02+01:00,Z2.TRAF.Speed,92.109375,GOOD,stau_case_00
2026-01-01T08:00:02+01:00,Z2.CO.S01.Value,9.982011530706231,GOOD,stau_case_00
2026-01-01T08:00:02+01:00,Z2.VIS.S01.Value,0.07996972917711187,GOOD,stau_case_00
2026-01-01T08:00:02+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:02+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:02+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:03+01:00,Z2.TRAF.Density,24.810555251724004,GOOD,stau_case_00
2026-01-01T08:00:03+01:00,Z2.TRAF.Speed,91.58203125,GOOD,stau_case_00
2026-01-01T08:00:03+01:00,Z2.CO.S01.Value,9.97602256727295,GOOD,stau_case_00
2026-01-01T08:00:03+01:00,Z2.VIS.S01.Value,0.09191448493826825,GOOD,stau_case_00
2026-01-01T08:00:03+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:03+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:03+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:04+01:00,Z2.TRAF.Density,24.781513042952263,GOOD,stau_case_00
2026-01-01T08:00:04+01:00,Z2.TRAF.Speed,91.1865234375,GOOD,stau_case_00
2026-01-01T08:00:04+01:00,Z2.CO.S01.Value,9.970037196887354,GOOD,stau_case_00
2026-01-01T08:00:04+01:00,Z2.VIS.S01.Value,0.10123952823560703,GOOD,stau_case_00
2026-01-01T08:00:04+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:04+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:04+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:05+01:00,Z2.TRAF.Density,24.757081206893524,GOOD,stau_case_00
2026-01-01T08:00:05+01:00,Z2.TRAF.Speed,90.889892578125,GOOD,stau_case_00
2026-01-01T08:00:05+01:00,Z2.CO.S01.Value,9.964055417451798,GOOD,stau_case_00
2026-01-01T08:00:05+01:00,Z2.VIS.S01.Value,0.1085176992563712,GOOD,stau_case_00
2026-01-01T08:00:05+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:05+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:05+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:06+01:00,Z2.TRAF.Density,24.7364570662336,GOOD,stau_case_00
2026-01-01T08:00:06+01:00,Z2.TRAF.Speed,90.66741943359375,GOOD,stau_case_00
2026-01-01T08:00:06+01:00,Z2.CO.S01.Value,9.9580772268581,GOOD,stau_case_00
2026-01-01T08:00:06+01:00,Z2.VIS.S01.Value,0.1141966890189813,GOOD,stau_case_00
2026-01-01T08:00:06+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:06+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:06+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:07+01:00,Z2.TRAF.Density,24.719031159439684,GOOD,stau_case_00
2026-01-01T08:00:07+01:00,Z2.TRAF.Speed,90.50056457519531,GOOD,stau_case_00
2026-01-01T08:00:07+01:00,Z2.CO.S01.Value,9.952102622990717,GOOD,stau_case_00
2026-01-01T08:00:07+01:00,Z2.VIS.S01.Value,0.11862645200780024,GOOD,stau_case_00
2026-01-01T08:00:07+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:07+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:07+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:08+01:00,Z2.TRAF.Density,24.70433861892849,GOOD,stau_case_00
2026-01-01T08:00:08+01:00,Z2.TRAF.Speed,90.37542343139648,GOOD,stau_case_00
2026-01-01T08:00:08+01:00,Z2.CO.S01.Value,9.946131603728995,GOOD,stau_case_00
2026-01-01T08:00:08+01:00,Z2.VIS.S01.Value,0.12208058707369701,GOOD,stau_case_00
2026-01-01T08:00:08+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:08+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:08+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:09+01:00,Z2.TRAF.Density,24.692022908999256,GOOD,stau_case_00
2026-01-01T08:00:09+01:00,Z2.TRAF.Speed,90.28156757354736,GOOD,stau_case_00
2026-01-01T08:00:09+01:00,Z2.CO.S01.Value,9.940164166948787,GOOD,stau_case_00
2026-01-01T08:00:09+01:00,Z2.VIS.S01.Value,0.12477302380108517,GOOD,stau_case_00
2026-01-01T08:00:09+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:09+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:09+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:10+01:00,Z2.TRAF.Density,24.68180874952848,GOOD,stau_case_00
2026-01-01T08:00:10+01:00,Z2.TRAF.Speed,90.21117568016052,GOOD,stau_case_00
2026-01-01T08:00:10+01:00,Z2.CO.S01.Value,9.934200310523623,GOOD,stau_case_00
2026-01-01T08:00:10+01:00,Z2.VIS.S01.Value,0.12687105128893972,GOOD,stau_case_00
2026-01-01T08:00:10+01:00,Z2.VMS.SpeedLimit,90.0,GOOD,stau_case_00
2026-01-01T08:00:10+01:00,Z2.FAN.StageCmd,3.0,GOOD,stau_case_00
2026-01-01T08:00:10+01:00,Z2.EVENT.IncidentFlag,0.0,GOOD,stau_case_00
2026-01-01T08:00:11+01:00,Z2.TRAF.Density,24.673481879544973,GOOD,stau_case_00
2026-01-01T08:00:11+01:00,Z2.TRAF.Speed,90.15838176012039,GOOD,stau_case_00
