timestamp,tag_id,value,quality,scenario_id
2026-01-01T08:00:00+01:00,Z1.TRAF.DET.S01.Flow,35.85171253002736,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.TRAF.DET.S01.Speed,93.75,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.TRAF.DET.S01.Occ,9.97512252797796,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.TRAF.DET.S01.HeavyRatio,12.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.ENV.CO.S01.Value,9.99400024502447,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.ENV.VIS.S01.Value,95.49170636750472,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.ENV.TEMP.S01.Value,18.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.VENT.FAN.F01.Stage,3.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.VENT.FAN.F01.State,1.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.VENT.FAN.F01.Direction,0.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.VENT.FAN.F01.Fault,0.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.VMS.SIGN.V01.SpeedSet,90.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.VMS.SIGN.V01.MessageCode,0.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z1.VMS.SIGN.V01.Fault,0.0,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.TRAF.AGG.S01.Flow_10s,35.85171253002736,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.TRAF.AGG.S01.Speed_10s,93.75,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.TRAF.AGG.S01.Density_10s,24.9378063199449,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.TRAF.AGG.S01.JamIndex,0.0625,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.ENV.AGG.S01.CO_10s,9.99400024502447,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.ENV.AGG.S01.VIS_10s,95.49170636750472,GOOD,stau_case_00
2026-01-01T08:00:00+01:00,Z2.ENV.AGG.S01.CO_Rate,0.0,GOOD,stau_case_00
